C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_45_367.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_45_367.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_45_367.jpg, 0, 1, 0, 19.35574
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_45_468.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_45_468.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_45_468.jpg, 0, 1, 0, 20.37523
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_45_571.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_45_571.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_45_571.jpg, 0, 1, 0, 21.37939
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_45_673.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_45_673.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_45_673.jpg, -0.143334, 1, 0, 22.36801
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_45_777.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_45_777.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_45_777.jpg, -0.3422125, 1, 0, 23.43863
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_45_879.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_45_879.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_45_879.jpg, -0.03560138, 1, 0, 24.41035
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_45_983.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_45_983.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_45_983.jpg, 0, 1, 0, 25.36483
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_46_083.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_46_083.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_46_083.jpg, 0, 1, 0, 26.31814
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_46_183.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_46_183.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_46_183.jpg, 0, 1, 0, 27.26335
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_46_285.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_46_285.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_46_285.jpg, 0, 1, 0, 28.19928
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_46_387.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_46_387.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_46_387.jpg, 0, 1, 0, 29.12587
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_46_487.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_46_487.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_46_487.jpg, 0, 1, 0, 30.04367
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_46_589.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_46_589.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_46_589.jpg, 0, 1, 0, 30.19045
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_46_690.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_46_690.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_46_690.jpg, 0, 1, 0, 30.19114
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_46_791.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_46_791.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_46_791.jpg, 0, 1, 0, 30.19072
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_46_891.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_46_891.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_46_891.jpg, 0, 1, 0, 30.19009
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_46_992.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_46_992.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_46_992.jpg, 0, 1, 0, 30.19029
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_47_093.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_47_093.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_47_093.jpg, 0, 1, 0, 30.1903
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_47_193.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_47_193.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_47_193.jpg, 0, 1, 0, 30.19031
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_47_295.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_47_295.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_47_295.jpg, 0, 1, 0, 30.1903
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_47_395.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_47_395.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_47_395.jpg, 0, 1, 0, 30.19031
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_47_498.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_47_498.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_47_498.jpg, 0, 1, 0, 30.19031
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_47_599.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_47_599.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_47_599.jpg, 0, 1, 0, 30.19031
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_47_702.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_47_702.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_47_702.jpg, 0, 1, 0, 30.19031
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_47_803.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_47_803.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_47_803.jpg, 0, 1, 0, 30.19031
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_47_905.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_47_905.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_47_905.jpg, 0, 1, 0, 30.1903
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_48_006.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_48_006.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_48_006.jpg, 0, 1, 0, 30.1903
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_48_109.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_48_109.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_48_109.jpg, 0, 1, 0, 30.19029
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_48_209.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_48_209.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_48_209.jpg, 0, 1, 0, 30.1903
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_48_311.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_48_311.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_48_311.jpg, 0, 1, 0, 30.19031
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_48_411.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_48_411.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_48_411.jpg, 0, 1, 0, 30.19031
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_48_512.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_48_512.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_48_512.jpg, 0, 1, 0, 30.1903
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_48_613.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_48_613.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_48_613.jpg, 0, 1, 0, 30.19029
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_48_716.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_48_716.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_48_716.jpg, 0, 1, 0, 30.19032
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_48_819.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_48_819.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_48_819.jpg, -0.3060699, 1, 0, 30.16719
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_48_920.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_48_920.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_48_920.jpg, -0.1537032, 1, 0, 30.19082
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_49_023.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_49_023.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_49_023.jpg, 0, 1, 0, 30.18917
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_49_124.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_49_124.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_49_124.jpg, 0, 1, 0, 30.19014
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_49_226.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_49_226.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_49_226.jpg, 0, 1, 0, 30.19034
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_49_326.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_49_326.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_49_326.jpg, 0, 1, 0, 30.19028
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_49_430.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_49_430.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_49_430.jpg, 0, 1, 0, 30.19031
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_49_532.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_49_532.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_49_532.jpg, 0, 1, 0, 30.19031
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_49_636.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_49_636.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_49_636.jpg, 0, 1, 0, 30.19002
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_49_738.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_49_738.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_49_738.jpg, 0.205632, 1, 0, 30.17878
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_49_839.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_49_839.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_49_839.jpg, 0.1963777, 1, 0, 30.18744
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_49_940.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_49_940.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_49_940.jpg, 0, 1, 0, 30.18869
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_50_041.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_50_041.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_50_041.jpg, 0, 1, 0, 30.19013
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_50_140.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_50_140.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_50_140.jpg, 0, 1, 0, 30.19035
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_50_241.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_50_241.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_50_241.jpg, 0, 1, 0, 30.19036
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_50_343.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_50_343.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_50_343.jpg, 0, 1, 0, 30.19041
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_50_444.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_50_444.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_50_444.jpg, 0, 1, 0, 30.19036
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_50_546.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_50_546.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_50_546.jpg, 0, 1, 0, 30.19044
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_50_648.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_50_648.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_50_648.jpg, 0, 1, 0, 30.1905
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_50_750.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_50_750.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_50_750.jpg, 0, 1, 0, 30.19025
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_50_850.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_50_850.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_50_850.jpg, 0, 1, 0, 30.19032
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_50_952.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_50_952.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_50_952.jpg, 0, 1, 0, 30.19031
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_51_054.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_51_054.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_51_054.jpg, 0, 1, 0, 30.19031
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_51_155.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_51_155.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_51_155.jpg, 0, 1, 0, 30.19031
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_51_259.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_51_259.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_51_259.jpg, 0, 1, 0, 30.1903
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_51_360.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_51_360.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_51_360.jpg, 0, 1, 0, 30.19032
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_51_461.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_51_461.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_51_461.jpg, 0, 1, 0, 30.19031
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_51_562.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_51_562.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_51_562.jpg, 0, 1, 0, 30.1903
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_51_662.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_51_662.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_51_662.jpg, 0, 1, 0, 30.19031
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_51_763.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_51_763.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_51_763.jpg, 0, 1, 0, 30.19029
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_51_865.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_51_865.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_51_865.jpg, 0, 1, 0, 30.19032
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_51_966.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_51_966.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_51_966.jpg, 0, 1, 0, 30.1903
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_52_066.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_52_066.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_52_066.jpg, 0, 1, 0, 30.19041
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_52_168.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_52_168.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_52_168.jpg, 0, 1, 0, 30.19028
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_52_269.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_52_269.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_52_269.jpg, -0.2833782, 1, 0, 30.17027
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_52_371.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_52_371.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_52_371.jpg, -0.2734664, 1, 0, 30.18452
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_52_473.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_52_473.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_52_473.jpg, 0, 1, 0, 30.18756
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_52_573.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_52_573.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_52_573.jpg, 0, 1, 0, 30.18986
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_52_676.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_52_676.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_52_676.jpg, 0, 1, 0, 30.19029
C:\Users\ayubb\Pictures\IMG\center_2026_07_29_19_33_52_777.jpg, C:\Users\ayubb\Pictures\IMG\left_2026_07_29_19_33_52_777.jpg, C:\Users\ayubb\Pictures\IMG\right_2026_07_29_19_33_52_777.jpg, 0, 1, 0, 30.1903
